id,name,scientific name,type,parent species id,family,group,authority,rarity,status,obscurity,link
1561,Blauwstaart,Tarsiger cyanurus,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Pallas, PS, 1773)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1561/
1491,Blauwvleugelgans,Cyanochen cyanoptera,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Rüppell, WPES, 1845)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/1491/
800,Blauwvleugeltaling,Spatula discors,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/800/
20785,Blauwvoorhoofdamazone,Amazona aestiva,soort,,Psittacidae (Papegaaien),Vogels,"(Linnaeus, C, 1758)",algemeen,exoot,,https://waarneming.nl/species/20785/
71457,Bleekkoprosella,Platycercus adscitus,soort,,Psittaculidae (Parkieten),Vogels,"(Latham, J, 1790)",vrij algemeen,exoot,,https://waarneming.nl/species/71457/
229,Blonde Ruiter,Calidris subruficollis,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Vieillot, LJP, 1819)",zeer zeldzaam,inheems,,https://waarneming.nl/species/229/
79177,Bobolink,Dolichonyx oryzivorus,soort,,Icteridae (Troepialen),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/79177/
70425,Bobwhite,Colinus virginianus,soort,,Odontophoridae (Amerikaanse Kwartels),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,exoot,,https://waarneming.nl/species/70425/
65,Boerenzwaluw,Hirundo rustica,soort,,Hirundinidae (Zwaluwen),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/65/
240851,Boerenzwaluw ssp rustica,Hirundo rustica rustica,ondersoort,65,Hirundinidae (Zwaluwen),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/240851/
231,Bokje,Lymnocryptes minimus,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Brünnich, MT, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/231/
232,Bonapartes Strandloper,Calidris fuscicollis,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Vieillot, LJP, 1819)",zeer zeldzaam,inheems,,https://waarneming.nl/species/232/
1542,Bont Stormvogeltje,Pelagodroma marina,soort,,Oceanitidae (Zuidelijke stormvogeltjes),Vogels,"(Latham, J, 1790)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1542/
22,Bontbekplevier,Charadrius hiaticula,soort,,Charadriidae (Kieviten en Plevieren),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/22/
245141,Bontbekplevier ssp hiaticula,Charadrius hiaticula hiaticula,ondersoort,22,Charadriidae (Kieviten en Plevieren),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/245141/
185811,Bontbekplevier ssp tundrae,Charadrius hiaticula tundrae,ondersoort,22,Charadriidae (Kieviten en Plevieren),Vogels,"(Lowe, PR, 1915)",algemeen,inheems,,https://waarneming.nl/species/185811/
18754,Bonte Boertje,Poicephalus senegalus,soort,,Psittacidae (Papegaaien),Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/18754/
240288,Bonte Boertje ssp senegalus,Poicephalus senegalus senegalus,ondersoort,18754,Psittacidae (Papegaaien),Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/240288/
7702,Bonte IJsvogel,Ceryle rudis,soort,,Alcedinidae (IJsvogels),Vogels,"(Linnaeus, C, 1758)",algemeen,exoot,,https://waarneming.nl/species/7702/
67,Bonte Kraai,Corvus cornix,synoniem,208,Corvidae (Kraaien en Gaaien),Vogels,"Linnaeus, 1758",zeldzaam,inheems,,https://waarneming.nl/species/67/
255102,Bonte Kraai (ssp cornix),Corvus corone cornix,ondersoort,208,Corvidae (Kraaien en Gaaien),Vogels,"Linnaeus, C, 1758",zeldzaam,inheems,,https://waarneming.nl/species/255102/
73093,Bonte Stern,Onychoprion fuscatus,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,inheems,,https://waarneming.nl/species/73093/
68,Bonte Strandloper,Calidris alpina,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/68/
245252,Bonte Strandloper ssp alpina,Calidris alpina alpina,ondersoort,68,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/245252/
245250,Bonte Strandloper ssp arctica,Calidris alpina arctica,ondersoort,68,Scolopacidae (Strandlopers en snippen),Vogels,"(Schiøler, EL, 1922)",vrij algemeen,inheems,,https://waarneming.nl/species/245250/
245251,Bonte Strandloper ssp schinzii,Calidris alpina schinzii,ondersoort,68,Scolopacidae (Strandlopers en snippen),Vogels,"(Brehm, CL; Schilling, W, 1822)",algemeen,inheems,,https://waarneming.nl/species/245251/
1563,Bonte Tapuit,Oenanthe pleschanka,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Lepekhin, II, 1770)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1563/
69,Bonte Vliegenvanger,Ficedula hypoleuca,soort,,Muscicapidae (Vliegenvangers),Vogels,"(Pallas, PS, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/69/
234786,Bonte Vliegenvanger ssp hypoleuca,Ficedula hypoleuca hypoleuca,ondersoort,69,Muscicapidae (Vliegenvangers),Vogels,"(Pallas, PS, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/234786/
78557,Bonte Zanger,Mniotilta varia,soort,,Parulidae (Amerikaanse zangers),Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,inheems,,https://waarneming.nl/species/78557/
70,Boomklever,Sitta europaea,soort,,Sittidae (Boomklevers),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/70/
258977,Boomklever ssp caesia,Sitta europaea caesia,ondersoort,70,Sittidae (Boomklevers),Vogels,"Wolf, J, 1810",algemeen,inheems,,https://waarneming.nl/species/258977/
71,Boomkruiper,Certhia brachydactyla,soort,,Certhiidae (Boomkruipers),Vogels,"Brehm, CL, 1820",algemeen,inheems,,https://waarneming.nl/species/71/
643350,Boomkruiper onbekend,Certhiidae indet.,verzamelsoort,,Certhiidae (Boomkruipers),Vogels,,algemeen,inheems,,https://waarneming.nl/species/643350/
259074,Boomkruiper ssp megarhynchos,Certhia brachydactyla megarhynchos,ondersoort,71,Certhiidae (Boomkruipers),Vogels,"Brehm, CL, 1831",algemeen,inheems,,https://waarneming.nl/species/259074/
72,Boomleeuwerik,Lullula arborea,soort,,Alaudidae (Leeuweriken),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/72/
255920,Boomleeuwerik ssp arborea,Lullula arborea arborea,ondersoort,72,Alaudidae (Leeuweriken),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/255920/
73,Boompieper,Anthus trivialis,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/73/
261577,Boompieper ssp trivialis,Anthus trivialis trivialis,ondersoort,73,Motacillidae (Piepers en Kwikstaarten),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/261577/
74,Boomvalk,Falco subbuteo,soort,,Falconidae (Caracara's en Valken),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/74/
244683,Boomvalk ssp subbuteo,Falco subbuteo subbuteo,ondersoort,74,Falconidae (Caracara's en Valken),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/244683/
79163,Bootstaarttroepiaal,Quiscalus major,soort,,Icteridae (Troepialen),Vogels,"Vieillot, LJP, 1819",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/79163/
77327,Borstbandlijstergaai,Pterorhinus pectoralis,soort,,Leiothrichidae (Babbelaars),Vogels,"(Gould, J, 1836)",vrij algemeen,exoot,,https://waarneming.nl/species/77327/
1529,Bosgors,Emberiza rustica,soort,,Emberizidae (Gorzen),Vogels,"Pallas, PS, 1776",zeer zeldzaam,inheems,,https://waarneming.nl/species/1529/
75,Bosrietzanger,Acrocephalus palustris,soort,,Acrocephalidae (Rietzangers),Vogels,"(Bechstein, JM, 1798)",vrij algemeen,inheems,,https://waarneming.nl/species/75/
265020,Bosrietzanger of Kleine Karekiet,Acrocephalus palustris / scirpaceus,verzamelsoort,,Acrocephalidae (Rietzangers),Vogels,,algemeen,inheems,,https://waarneming.nl/species/265020/
76,Bosruiter,Tringa glareola,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/76/
77,Bosuil,Strix aluco,soort,,Strigidae (Uilen),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/77/
247127,Bosuil ssp aluco,Strix aluco aluco,ondersoort,77,Strigidae (Uilen),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/247127/
247133,Bosuil ssp sylvatica,Strix aluco sylvatica,ondersoort,77,Strigidae (Uilen),Vogels,"Shaw, G, 1809",vrij algemeen,inheems,,https://waarneming.nl/species/247133/
704618,Boszanger onbekend,Phylloscopus spec.,verzamelsoort,,Phylloscopidae (Boszangers),Vogels,"Boie, F, 1826",algemeen,inheems,,https://waarneming.nl/species/704618/
78,Braamsluiper,Curruca curruca,soort,,Sylviidae (Grasmussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/78/
258112,Braamsluiper ssp curruca,Curruca curruca curruca,ondersoort,78,Sylviidae (Grasmussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/258112/
79,Brandgans,Branta leucopsis,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Bechstein, JM, 1803)",algemeen,inheems,,https://waarneming.nl/species/79/
72222,Braziliaanse Dwerguil,Glaucidium brasilianum,soort,,Strigidae (Uilen),Vogels,"(Gmelin, JF, 1788)",vrij algemeen,exoot,,https://waarneming.nl/species/72222/
905,Breedbekstrandloper,Calidris falcinellus,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Pontoppidan, E, 1763)",zeldzaam,inheems,,https://waarneming.nl/species/905/
19312,Breedstaartparadijswida,Vidua obtusa,soort,,Viduidae (Wida's),Vogels,"(Chapin, JP, 1922)",vrij algemeen,exoot,,https://waarneming.nl/species/19312/
80,Brilduiker,Bucephala clangula,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/80/
243871,Brilduiker ssp clangula,Bucephala clangula clangula,ondersoort,80,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/243871/
787,Brileider,Somateria fischeri,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Brandt, JF, 1847)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/787/
1572,Brilgrasmus,Curruca conspicillata,soort,,Sylviidae (Grasmussen),Vogels,"(Temminck, CJ, 1820)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1572/
1551,Brilstern,Onychoprion anaethetus,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"(Scopoli, GA, 1786)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1551/
72211,Briluil,Pulsatrix perspicillata,soort,,Strigidae (Uilen),Vogels,"(Latham, J, 1790)",vrij algemeen,exoot,,https://waarneming.nl/species/72211/
20219,Brilvogel onbekend,Zosteropidae indet.,verzamelsoort,,Zosteropidae (Brilvogels),Vogels,,vrij algemeen,exoot,,https://waarneming.nl/species/20219/
791,Brilzee-eend,Melanitta perspicillata,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/791/
1602,Britse Frater,Linaria flavirostris pipilans,ondersoort,249,Fringillidae (Vinken),Vogels,"(Latham, J, 1787)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1602/
79199,Britse Kleine Mantelmeeuw,Larus fuscus graellsii,ondersoort,131,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Brehm, AE, 1857",algemeen,inheems,,https://waarneming.nl/species/79199/
1603,Britse Oeverpieper,Anthus petrosus petrosus,ondersoort,358,Motacillidae (Piepers en Kwikstaarten),Vogels,"(Montagu, G, 1798)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1603/
1605,Britse Roodborst,Erithacus rubecula melophilus,ondersoort,168,Muscicapidae (Vliegenvangers),Vogels,"Hartert, EJO, 1901",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1605/
106646,Britse Roodborsttapuit,Saxicola rubicola hibernans,ondersoort,45,Muscicapidae (Vliegenvangers),Vogels,"(Hartert, EJO, 1910)",vrij algemeen,inheems,,https://waarneming.nl/species/106646/
260400,Britse Roodbuikwaterspreeuw,Cinclus cinclus gularis,ondersoort,84884,Cinclidae (Waterspreeuwen),Vogels,"(Latham, J, 1801)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/260400/
798,Bronskopeend,Mareca falcata,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Georgi, JG, 1775)",zeer zeldzaam,inheems,,https://waarneming.nl/species/798/
78214,Bruinborstrietvink,Lonchura castaneothorax,soort,,Estrildidae (Prachtvinken),Vogels,"(Gould, J, 1837)",vrij algemeen,exoot,,https://waarneming.nl/species/78214/
72196,Bruine Bosuil,Strix leptogrammica,soort,,Strigidae (Uilen),Vogels,"Temminck, CJ, 1832",vrij algemeen,exoot,,https://waarneming.nl/species/72196/
1503,Bruine Boszanger,Phylloscopus fuscatus,soort,,Phylloscopidae (Boszangers),Vogels,"(Blyth, E, 1842)",zeldzaam,inheems,,https://waarneming.nl/species/1503/
73405,Bruine Gent,Sula leucogaster,soort,,Sulidae (Genten),Vogels,"(Boddaert, P, 1783)",zeer zeldzaam,inheems,,https://waarneming.nl/species/73405/
81,Bruine Kiekendief,Circus aeruginosus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/81/
244334,Bruine Kiekendief ssp aeruginosus,Circus aeruginosus aeruginosus,ondersoort,81,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/244334/
75204,Bruine Klauwier,Lanius cristatus,soort,,Laniidae (Klauwieren),Vogels,"Linnaeus, C, 1758",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/75204/
1569,Bruine Lijster,Turdus eunomus,soort,,Turdidae (Lijsters),Vogels,"Temminck, CJ, 1831",zeer zeldzaam,inheems,,https://waarneming.nl/species/1569/
73533,Bruine Pelikaan,Pelecanus occidentalis,soort,,Pelecanidae (Pelikanen),Vogels,"Linnaeus, C, 1766",algemeen,exoot,,https://waarneming.nl/species/73533/
1585,Bruinkeelortolaan,Emberiza caesia,soort,,Emberizidae (Gorzen),Vogels,"Cretzschmar, PJ, 1827",zeer zeldzaam,inheems,,https://waarneming.nl/species/1585/
199241,Bruinkopdiksnavelmees,Suthora webbiana,soort,,Paradoxornithidae (Diksnavelmezen),Vogels,"Gould, J, 1852",algemeen,exoot,,https://waarneming.nl/species/199241/
1587,Bruinkopgors,Emberiza bruniceps,soort,,Emberizidae (Gorzen),Vogels,"Brandt, JF, 1841",zeer zeldzaam,inheems,,https://waarneming.nl/species/1587/
71570,Bruinoorparkiet,Pyrrhura frontalis,soort,,Psittacidae (Papegaaien),Vogels,"(Vieillot, LJP, 1818)",vrij algemeen,exoot,,https://waarneming.nl/species/71570/
77897,Bruinruggoudmus,Passer luteus,soort,,Passeridae (Mussen),Vogels,"(Lichtenstein, MHC, 1823)",vrij algemeen,exoot,,https://waarneming.nl/species/77897/
2028,Buffelkopeend,Bucephala albeola,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/2028/
71532,Buffons Ara,Ara ambiguus,soort,,Psittacidae (Papegaaien),Vogels,"(Bechstein, JM, 1811)",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/71532/
1206,Buidelmees,Remiz pendulinus,soort,,Remizidae (Buidelmezen),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,vervaagd (5km),https://waarneming.nl/species/1206/
255590,Buidelmees ssp pendulinus,Remiz pendulinus pendulinus,ondersoort,1206,Remizidae (Buidelmezen),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,vervaagd (5km),https://waarneming.nl/species/255590/
82,Buizerd,Buteo buteo,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/82/
244558,Buizerd ssp buteo,Buteo buteo buteo,ondersoort,82,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/244558/
1541,Bulwers Stormvogel,Bulweria bulwerii,soort,,Procellariidae (Stormvogels en pijlstormvogels),Vogels,"(Jardine, W; Selby, PJ, 1828)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1541/
20315,Californische Kuifkwartel,Callipepla californica,soort,,Odontophoridae (Amerikaanse Kwartels),Vogels,"(Shaw, G, 1798)",vrij algemeen,exoot,,https://waarneming.nl/species/20315/
235,Canadese Gans onbekend,Branta canadensis / hutchinsii,verzamelsoort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,algemeen,exoot,,https://waarneming.nl/species/235/
1544,Canadese Kraanvogel,Antigone canadensis,soort,,Gruidae (Kraanvogels),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1544/
107,Carduelis chloris,Carduelis chloris,synoniem,261771,Fringillidae (Vinken),Vogels,,algemeen,inheems,,https://waarneming.nl/species/107/
1400,Caribische Flamingo,Phoenicopterus ruber,soort,,Phoenicopteridae (Flamingo's),Vogels,"Linnaeus, C, 1758",vrij algemeen,exoot,,https://waarneming.nl/species/1400/
79168,Caribische Troepiaal,Quiscalus lugubris,soort,,Icteridae (Troepialen),Vogels,"Swainson, WJ, 1838",vrij algemeen,exoot,,https://waarneming.nl/species/79168/
797,Carolina-eend,Aix sponsa,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",algemeen,exoot,,https://waarneming.nl/species/797/
236,Casarca,Tadorna ferruginea,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Pallas, PS, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/236/
237,Cetti's Zanger,Cettia cetti,soort,,Cettiidae (Struikzangers),Vogels,"(Temminck, CJ, 1820)",vrij algemeen,inheems,,https://waarneming.nl/species/237/
256583,Cetti's Zanger ssp cetti,Cettia cetti cetti,ondersoort,237,Cettiidae (Struikzangers),Vogels,"(Temminck, CJ, 1820)",vrij algemeen,inheems,,https://waarneming.nl/species/256583/
1216747,Charadrius dubius,Charadrius dubius,synoniem,761,Charadriidae (Kieviten en Plevieren),Vogels,"Scopoli, 1786",algemeen,inheems,,https://waarneming.nl/species/1216747/
238,Chileense Flamingo,Phoenicopterus chilensis,soort,,Phoenicopteridae (Flamingo's),Vogels,"Molina, GI, 1782",vrij algemeen,exoot,,https://waarneming.nl/species/238/
73020,Chileense Kievit,Vanellus chilensis,soort,,Charadriidae (Kieviten en Plevieren),Vogels,"(Molina, GI, 1782)",algemeen,exoot,,https://waarneming.nl/species/73020/
1403,Chileense Smient,Mareca sibilatrix,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Poeppig, EF, 1829)",vrij algemeen,exoot,,https://waarneming.nl/species/1403/
8895,Chileense Taling,Anas flavirostris,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Vieillot, LJP, 1816",algemeen,exoot,,https://waarneming.nl/species/8895/
73335,Chimango,Daptrius chimango,soort,,Falconidae (Caracara's en Valken),Vogels,"(Vieillot, LJP, 1816)",vrij algemeen,exoot,,https://waarneming.nl/species/73335/
73668,Chinees Stormvogeltje,Hydrobates monorhis,soort,,Hydrobatidae (Noordelijke stormvogeltjes),Vogels,"(Swinhoe, R, 1867)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/73668/
76766,Chinese Buulbuul,Pycnonotus sinensis,soort,,Pycnonotidae (Buulbuuls),Vogels,"(Gmelin, JF, 1789)",vrij algemeen,exoot,,https://waarneming.nl/species/76766/
70319,Chinese Dwergkwartel,Synoicus chinensis,soort,,"Phasianidae (Kwartels, Patrijzen en Fazanten)",Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/70319/
905202,Chinese Knobbelgans,Anser cygnoides f. domesticus,forma,1393,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,algemeen,exoot,,https://waarneming.nl/species/905202/
26802,Chinese Kraanvogel,Grus japonensis,soort,,Gruidae (Kraanvogels),Vogels,"(Müller, PLS, 1776)",vrij algemeen,exoot,,https://waarneming.nl/species/26802/
1504,Cirlgors,Emberiza cirlus,soort,,Emberizidae (Gorzen),Vogels,"Linnaeus, C, 1766",zeer zeldzaam,inheems,,https://waarneming.nl/species/1504/
239,Citroenkwikstaart,Motacilla citreola,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"Pallas, PS, 1776",zeer zeldzaam,inheems,,https://waarneming.nl/species/239/
78566,Connecticutzanger,Oporornis agilis,soort,,Parulidae (Amerikaanse zangers),Vogels,"(Wilson, A, 1812)",zeer zeldzaam,inheems,,https://waarneming.nl/species/78566/
104847,Continentale Aalscholver,Phalacrocorax carbo sinensis,ondersoort,58,Phalacrocoracidae (Aalscholvers),Vogels,"(Staunton, GL, 1796)",algemeen,inheems,,https://waarneming.nl/species/104847/
